year,month,day,hour,NO2_prediction
2020,12,9,13,83.39277
2020,12,9,14,103.92195
2020,12,9,15,107.41911
2020,12,9,16,102.17772
2020,12,9,17,91.36439
2020,12,9,18,80.262955
2020,12,9,19,72.18973
2020,12,9,20,66.178856
2020,12,9,21,58.94144
2020,12,9,22,52.633053
2020,12,9,23,46.811058
2020,12,17,0,40.382473
2020,12,17,1,38.836945
2020,12,17,2,36.763836
2020,12,17,3,34.6725
2020,12,17,4,32.451862
2020,12,17,5,30.33058
2020,12,17,6,28.647116
2020,12,17,7,27.39687
2020,12,17,8,26.879484
2020,12,17,9,26.726418
2020,12,17,10,28.1297
2020,12,17,11,31.45962
2020,12,17,12,38.35954
2020,12,17,13,50.03731
2020,12,17,14,61.724613
2020,12,17,15,70.7079
2020,12,17,16,72.91284
2020,12,17,17,68.60516
2020,12,17,18,62.154167
2020,12,17,19,55.03048
2020,12,17,20,47.17067
2020,12,17,21,37.03819
2020,12,17,22,21.336792
2020,12,17,23,39.45885
2020,12,18,0,41.75851
2020,12,18,1,39.69633
2020,12,18,2,38.0161
2020,12,18,3,35.80071
2020,12,18,4,33.42735
2020,12,18,5,31.091768
2020,12,18,6,28.956839
2020,12,18,7,27.254784
2020,12,18,8,27.147953
2020,12,18,9,25.92
2020,12,18,10,25.646172
2020,12,18,11,28.420097
2020,12,18,12,37.181614
2020,12,18,13,51.53016
2020,12,18,14,63.03343
2020,12,18,15,64.800644
2020,12,18,16,60.99896
2020,12,18,17,56.666325
2020,12,18,18,52.197857
2020,12,18,19,48.17736
2020,12,18,20,45.558468
2020,12,18,21,43.94299
2020,12,18,22,43.22618
2020,12,18,23,43.031685
2020,12,20,0,54.64491
2020,12,20,1,58.243965
2020,12,20,2,63.02167
2020,12,20,3,65.23951
2020,12,20,4,63.609165
2020,12,20,5,59.354385
2020,12,20,6,53.577938
2020,12,20,7,47.768913
2020,12,20,8,47.3597
2020,12,20,9,48.359943
2020,12,20,10,43.71993
2020,12,20,11,44.483063
2020,12,20,12,55.26911
2020,12,20,13,80.51373
2020,12,20,14,104.28718
2020,12,20,15,102.62525
2020,12,20,16,82.17323
2020,12,20,17,80.53851
2020,12,20,18,81.20967
2020,12,20,19,79.7276
2020,12,20,20,78.01679
2020,12,20,21,75.72773
2020,12,20,22,68.995346
2020,12,20,23,63.81032
2020,12,21,0,62.085987
2020,12,21,1,61.75649
2020,12,21,2,62.71852
2020,12,21,3,63.976307
2020,12,21,4,62.8894
2020,12,21,5,58.52148
2020,12,21,6,50.10967
2020,12,21,7,39.320255
2020,12,21,8,33.332832
2020,12,21,9,32.80705
2020,12,21,10,39.273884
2020,12,21,11,58.5091
2020,12,21,12,95.96733
2020,12,21,13,114.63049
2020,12,21,14,114.41378
2020,12,21,15,109.612
2020,12,21,16,101.671875
2020,12,21,17,93.55497
2020,12,21,18,86.2808
2020,12,21,19,78.81432
2020,12,21,20,73.492325
2020,12,21,21,69.796074
2020,12,21,22,67.41718
2020,12,21,23,66.20493
2020,12,23,0,75.6374
2020,12,23,1,83.68062
2020,12,23,2,88.47146
2020,12,23,3,88.33128
2020,12,23,4,85.534775
2020,12,23,5,82.5883
2020,12,23,6,81.125824
2020,12,23,7,69.75865
2020,12,23,8,65.077385
2020,12,23,9,68.06527
2020,12,23,10,76.459076
2020,12,23,11,91.61641
2020,12,23,12,105.61397
2020,12,23,13,113.3775
2020,12,23,14,116.286804
2020,12,23,15,116.23989
2020,12,23,16,111.8695
2020,12,23,17,104.23643
2020,12,23,18,92.787895
2020,12,23,19,81.4099
2020,12,23,20,70.442085
2020,12,23,21,62.822964
2020,12,23,22,59.450253
2020,12,23,23,57.24513
2020,12,25,0,55.374065
2020,12,25,1,59.42997
2020,12,25,2,64.039696
2020,12,25,3,67.42876
2020,12,25,4,69.21079
2020,12,25,5,69.20328
2020,12,25,6,67.374405
2020,12,25,7,66.67297
2020,12,25,8,67.13515
2020,12,25,9,66.087234
2020,12,25,10,65.35756
2020,12,25,11,71.23025
2020,12,25,12,79.24925
2020,12,25,13,86.13025
2020,12,25,14,89.02966
2020,12,25,15,87.800735
2020,12,25,16,83.109314
2020,12,25,17,76.3369
2020,12,25,18,71.30711
2020,12,25,19,68.64054
2020,12,25,20,66.61626
2020,12,25,21,62.770306
2020,12,25,22,60.671402
2020,12,25,23,62.396976
2020,12,26,0,61.45597
2020,12,26,1,63.556362
2020,12,26,2,63.35346
2020,12,26,3,61.91654
2020,12,26,4,59.8333
2020,12,26,5,56.813374
2020,12,26,6,52.423153
2020,12,26,7,44.388096
2020,12,26,8,35.572216
2020,12,26,9,36.465458
2020,12,26,10,41.153202
2020,12,26,11,48.363342
2020,12,26,12,58.76441
2020,12,26,13,75.06833
2020,12,26,14,90.79539
2020,12,26,15,88.06829
2020,12,26,16,73.583374
2020,12,26,17,73.74484
2020,12,26,18,72.28955
2020,12,26,19,69.73175
2020,12,26,20,66.56867
2020,12,26,21,64.409615
2020,12,26,22,62.36882
2020,12,26,23,60.011307
2020,12,29,0,47.939312
2020,12,29,1,48.932365
2020,12,29,2,47.084625
2020,12,29,3,44.669807
2020,12,29,4,41.603855
2020,12,29,5,37.59284
2020,12,29,6,32.414722
2020,12,29,7,29.639412
2020,12,29,8,29.329287
2020,12,29,9,28.925129
2020,12,29,10,29.558754
2020,12,29,11,35.49989
2020,12,29,12,45.23775
2020,12,29,13,67.10901
2020,12,29,14,85.046745
2020,12,29,15,85.42152
2020,12,29,16,77.96566
2020,12,29,17,71.56106
2020,12,29,18,66.77425
2020,12,29,19,62.19289
2020,12,29,20,56.386932
2020,12,29,21,50.053032
2020,12,29,22,45.425373
2020,12,29,23,42.850174
2021,1,14,0,51.570568
2021,1,14,1,61.814125
2021,1,14,2,70.80774
2021,1,14,3,75.36115
2021,1,14,4,75.11108
2021,1,14,5,72.24368
2021,1,14,6,67.362854
2021,1,14,7,60.15265
2021,1,14,8,54.34042
2021,1,14,9,47.992188
2021,1,14,10,42.35705
2021,1,14,11,41.978634
2021,1,14,12,54.492493
2021,1,14,13,78.79876
2021,1,14,14,96.12283
2021,1,14,15,99.09755
2021,1,14,16,89.74241
2021,1,14,17,75.08529
2021,1,14,18,66.56503
2021,1,14,19,62.350323
2021,1,14,20,57.723217
2021,1,14,21,54.243668
2021,1,14,22,51.743908
2021,1,14,23,50.973114
2021,1,15,0,51.19509
2021,1,15,1,52.53057
2021,1,15,2,53.414486
2021,1,15,3,54.10779
2021,1,15,4,54.645477
2021,1,15,5,55.21461
2021,1,15,6,56.029106
2021,1,15,7,57.32719
2021,1,15,8,58.17246
2021,1,15,9,58.702274
2021,1,15,10,61.013615
2021,1,15,11,64.06936
2021,1,15,12,68.66126
2021,1,15,13,74.129326
2021,1,15,14,76.14713
2021,1,15,15,76.751625
2021,1,15,16,76.3732
2021,1,15,17,74.28119
2021,1,15,18,70.140335
2021,1,15,19,63.67483
2021,1,15,20,60.10001
2021,1,15,21,57.248604
2021,1,15,22,55.25159
2021,1,15,23,53.746853
2021,1,17,0,48.182323
2021,1,17,1,47.426815
2021,1,17,2,47.326267
2021,1,17,3,47.324436
2021,1,17,4,47.44723
2021,1,17,5,47.66738
2021,1,17,6,47.9017
2021,1,17,7,47.59391
2021,1,17,8,47.0115
2021,1,17,9,48.430073
2021,1,17,10,49.586582
2021,1,17,11,51.57016
2021,1,17,12,53.772495
2021,1,17,13,56.44002
2021,1,17,14,58.128662
2021,1,17,15,59.125225
2021,1,17,16,59.20305
2021,1,17,17,58.32588
2021,1,17,18,56.522175
2021,1,17,19,53.52456
2021,1,17,20,51.35908
2021,1,17,21,49.38431
2021,1,17,22,47.819614
2021,1,17,23,46.36576
2021,1,27,0,48.837772
2021,1,27,1,48.676006
2021,1,27,2,48.23947
2021,1,27,3,47.792515
2021,1,27,4,47.389782
2021,1,27,5,47.150784
2021,1,27,6,47.10915
2021,1,27,7,46.722256
2021,1,27,8,47.392185
2021,1,27,9,48.42567
2021,1,27,10,49.851406
2021,1,27,11,51.59052
2021,1,27,12,53.528797
2021,1,27,13,54.360886
2021,1,27,14,55.61742
2021,1,27,15,56.470848
2021,1,27,16,56.65441
2021,1,27,17,56.163143
2021,1,27,18,55.092525
2021,1,27,19,53.514736
2021,1,27,20,51.798096
2021,1,27,21,50.21046
2021,1,27,22,48.979702
2021,1,27,23,48.482903
2021,1,30,0,52.955444
2021,1,30,1,52.98501
2021,1,30,2,52.288055
2021,1,30,3,51.569412
2021,1,30,4,50.811287
2021,1,30,5,50.207226
2021,1,30,6,49.945034
2021,1,30,7,50.07781
2021,1,30,8,49.14237
2021,1,30,9,52.27398
2021,1,30,10,55.847775
2021,1,30,11,65.075745
2021,1,30,12,77.59431
2021,1,30,13,89.52772
2021,1,30,14,98.5623
2021,1,30,15,98.16727
2021,1,30,16,92.2577
2021,1,30,17,87.22171
2021,1,30,18,81.37321
2021,1,30,19,73.074326
2021,1,30,20,65.28888
2021,1,30,21,58.529835
2021,1,30,22,55.659496
2021,1,30,23,53.43256
2021,2,4,0,47.12586
2021,2,4,1,47.68783
2021,2,4,2,49.604214
2021,2,4,3,51.68469
2021,2,4,4,53.299385
2021,2,4,5,54.278034
2021,2,4,6,54.57625
2021,2,4,7,53.742096
2021,2,4,8,53.726933
2021,2,4,9,51.873985
2021,2,4,10,50.10507
2021,2,4,11,49.8409
2021,2,4,12,51.922085
2021,2,4,13,55.687046
2021,2,4,14,58.70312
2021,2,4,15,58.726593
2021,2,4,16,56.716236
2021,2,4,17,54.382366
2021,2,4,18,52.53008
2021,2,4,19,51.09814
2021,2,4,20,48.557045
2021,2,4,21,45.639038
2021,2,4,22,43.90374
2021,2,4,23,43.14924
2021,2,5,0,39.90137
2021,2,5,1,39.656384
2021,2,5,2,40.26595
2021,2,5,3,41.19846
2021,2,5,4,42.15012
2021,2,5,5,43.138233
2021,2,5,6,44.551525
2021,2,5,7,47.77316
2021,2,5,8,48.54822
2021,2,5,9,52.79738
2021,2,5,10,57.731365
2021,2,5,11,66.68178
2021,2,5,12,78.28975
2021,2,5,13,86.92654
2021,2,5,14,90.01543
2021,2,5,15,88.92373
2021,2,5,16,83.729324
2021,2,5,17,76.940414
2021,2,5,18,72.787735
2021,2,5,19,66.90816
2021,2,5,20,62.7802
2021,2,5,21,58.03689
2021,2,5,22,53.081295
2021,2,5,23,49.38725
2021,2,11,0,60.8795
2021,2,11,1,69.4202
2021,2,11,2,73.921265
2021,2,11,3,75.51028
2021,2,11,4,74.539795
2021,2,11,5,71.25273
2021,2,11,6,66.39304
2021,2,11,7,57.361076
2021,2,11,8,51.934956
2021,2,11,9,47.350887
2021,2,11,10,40.81323
2021,2,11,11,40.365765
2021,2,11,12,50.71598
2021,2,11,13,78.87984
2021,2,11,14,108.11711
2021,2,11,15,109.609436
2021,2,11,16,96.76335
2021,2,11,17,88.08952
2021,2,11,18,80.69519
2021,2,11,19,74.32416
2021,2,11,20,68.317154
2021,2,11,21,63.91347
2021,2,11,22,59.54154
2021,2,11,23,53.971413
2021,2,12,0,46.83047
2021,2,12,1,40.28928
2021,2,12,2,36.717823
2021,2,12,3,38.018433
2021,2,12,4,40.970436
2021,2,12,5,42.771404
2021,2,12,6,41.965183
2021,2,12,7,40.09609
2021,2,12,8,41.60845
2021,2,12,9,42.84232
2021,2,12,10,48.03017
2021,2,12,11,57.805504
2021,2,12,12,72.17589
2021,2,12,13,86.11382
2021,2,12,14,94.85036
2021,2,12,15,95.51843
2021,2,12,16,92.955696
2021,2,12,17,89.71398
2021,2,12,18,86.92513
2021,2,12,19,84.69675
2021,2,12,20,82.09901
2021,2,12,21,79.53064
2021,2,12,22,75.67569
2021,2,12,23,71.24782
2021,2,13,0,75.022804
2021,2,13,1,74.71443
2021,2,13,2,72.159454
2021,2,13,3,69.66565
2021,2,13,4,67.73629
2021,2,13,5,66.38799
2021,2,13,6,65.52416
2021,2,13,7,57.099052
2021,2,13,8,50.73582
2021,2,13,9,48.956154
2021,2,13,10,52.438015
2021,2,13,11,58.81721
2021,2,13,12,73.42962
2021,2,13,13,90.48959
2021,2,13,14,102.87039
2021,2,13,15,107.27738
2021,2,13,16,105.496826
2021,2,13,17,101.4555
2021,2,13,18,96.91131
2021,2,13,19,87.671585
2021,2,13,20,76.36264
2021,2,13,21,70.23239
2021,2,13,22,70.32999
2021,2,13,23,65.3939
2021,2,14,0,57.752483
2021,2,14,1,56.97115
2021,2,14,2,57.504818
2021,2,14,3,57.635727
2021,2,14,4,57.29292
2021,2,14,5,57.242523
2021,2,14,6,57.3664
2021,2,14,7,51.41411
2021,2,14,8,43.770336
2021,2,14,9,36.06812
2021,2,14,10,35.476555
2021,2,14,11,38.253185
2021,2,14,12,47.79423
2021,2,14,13,72.52433
2021,2,14,14,96.190384
2021,2,14,15,93.423454
2021,2,14,16,76.238815
2021,2,14,17,65.5169
2021,2,14,18,61.99537
2021,2,14,19,58.369324
2021,2,14,20,56.70039
2021,2,14,21,56.491222
2021,2,14,22,57.122658
2021,2,14,23,57.628864
2021,2,17,0,57.723564
2021,2,17,1,58.957592
2021,2,17,2,61.12249
2021,2,17,3,62.47275
2021,2,17,4,61.537594
2021,2,17,5,58.988323
2021,2,17,6,54.458572
2021,2,17,7,46.795025
2021,2,17,8,42.745834
2021,2,17,9,35.901737
2021,2,17,10,35.475582
2021,2,17,11,46.04953
2021,2,17,12,73.94022
2021,2,17,13,108.177124
2021,2,17,14,122.10237
2021,2,17,15,123.350136
2021,2,17,16,122.607254
2021,2,17,17,119.44371
2021,2,17,18,112.55589
2021,2,17,19,104.86282
2021,2,17,20,91.02167
2021,2,17,21,80.5722
2021,2,17,22,74.447845
2021,2,17,23,71.79155
2021,2,19,0,68.44232
2021,2,19,1,70.02134
2021,2,19,2,75.984955
2021,2,19,3,83.719864
2021,2,19,4,89.95635
2021,2,19,5,92.7279
2021,2,19,6,92.908676
2021,2,19,7,92.60932
2021,2,19,8,76.51302
2021,2,19,9,65.52577
2021,2,19,10,68.46236
2021,2,19,11,75.633995
2021,2,19,12,94.27337
2021,2,19,13,109.15863
2021,2,19,14,115.3914
2021,2,19,15,115.37212
2021,2,19,16,112.072815
2021,2,19,17,105.01742
2021,2,19,18,96.78898
2021,2,19,19,87.5072
2021,2,19,20,79.27122
2021,2,19,21,68.953735
2021,2,19,22,64.94702
2021,2,19,23,59.836575
2021,2,20,0,59.119564
2021,2,20,1,60.031784
2021,2,20,2,62.70178
2021,2,20,3,64.71689
2021,2,20,4,65.26668
2021,2,20,5,65.333176
2021,2,20,6,64.22311
2021,2,20,7,60.36974
2021,2,20,8,54.991917
2021,2,20,9,45.794003
2021,2,20,10,41.068752
2021,2,20,11,43.60081
2021,2,20,12,53.03365
2021,2,20,13,71.15381
2021,2,20,14,90.485695
2021,2,20,15,96.23165
2021,2,20,16,86.6377
2021,2,20,17,72.562775
2021,2,20,18,71.57022
2021,2,20,19,69.17424
2021,2,20,20,66.5281
2021,2,20,21,64.757195
2021,2,20,22,63.669216
2021,2,20,23,62.733532
2021,2,22,0,57.392715
2021,2,22,1,60.325527
2021,2,22,2,63.368973
2021,2,22,3,61.287994
2021,2,22,4,54.49015
2021,2,22,5,46.539516
2021,2,22,6,37.748108
2021,2,22,7,34.214405
2021,2,22,8,33.537216
2021,2,22,9,32.755737
2021,2,22,10,33.528675
2021,2,22,11,37.659435
2021,2,22,12,48.520786
2021,2,22,13,73.11616
2021,2,22,14,98.58303
2021,2,22,15,101.181595
2021,2,22,16,89.49315
2021,2,22,17,82.80591
2021,2,22,18,81.10557
2021,2,22,19,81.21868
2021,2,22,20,76.72081
2021,2,22,21,69.49466
2021,2,22,22,64.545105
2021,2,22,23,61.75899
2021,2,25,0,50.12077
2021,2,25,1,49.101
2021,2,25,2,51.483955
2021,2,25,3,49.802074
2021,2,25,4,45.71913
2021,2,25,5,40.298157
2021,2,25,6,33.22438
2021,2,25,7,26.53255
2021,2,25,8,25.39553
2021,2,25,9,25.599041
2021,2,25,10,28.057732
2021,2,25,11,31.83057
2021,2,25,12,40.265476
2021,2,25,13,53.778316
2021,2,25,14,66.51641
2021,2,25,15,70.15139
2021,2,25,16,68.585754
2021,2,25,17,65.09851
2021,2,25,18,61.790226
2021,2,25,19,58.705044
2021,2,25,20,55.92535
2021,2,25,21,53.148556
2021,2,25,22,48.034878
2021,2,25,23,45.22017
2021,2,27,0,49.226624
2021,2,27,1,51.32661
2021,2,27,2,53.170696
2021,2,27,3,53.005722
2021,2,27,4,51.273342
2021,2,27,5,48.229237
2021,2,27,6,44.052006
2021,2,27,7,39.287697
2021,2,27,8,34.593307
2021,2,27,9,32.632294
2021,2,27,10,35.13193
2021,2,27,11,42.174812
2021,2,27,12,53.99364
2021,2,27,13,69.673065
2021,2,27,14,85.77275
2021,2,27,15,91.596344
2021,2,27,16,90.01953
2021,2,27,17,83.81086
2021,2,27,18,77.88159
2021,2,27,19,72.24267
2021,2,27,20,69.04062
2021,2,27,21,64.21255
2021,2,27,22,59.80089
2021,2,27,23,56.81925
2021,2,28,0,60.233765
2021,2,28,1,61.824883
2021,2,28,2,65.50908
2021,2,28,3,66.185104
2021,2,28,4,63.64523
2021,2,28,5,58.452667
2021,2,28,6,51.950226
2021,2,28,7,44.823223
2021,2,28,8,39.563274
2021,2,28,9,35.83729
2021,2,28,10,32.226643
2021,2,28,11,31.32839
2021,2,28,12,37.070324
2021,2,28,13,53.02158
2021,2,28,14,81.81741
2021,2,28,15,81.85777
2021,2,28,16,70.388916
2021,2,28,17,72.07035
2021,2,28,18,72.27128
2021,2,28,19,69.901566
2021,2,28,20,66.09204
2021,2,28,21,62.047348
2021,2,28,22,57.826466
2021,2,28,23,55.776814
2021,3,3,0,52.903503
2021,3,3,1,51.96346
2021,3,3,2,54.14223
2021,3,3,3,55.12455
2021,3,3,4,52.882084
2021,3,3,5,49.360683
2021,3,3,6,35.887733
2021,3,3,7,32.025723
2021,3,3,8,30.755184
2021,3,3,9,30.342382
2021,3,3,10,31.385464
2021,3,3,11,35.341908
2021,3,3,12,44.466312
2021,3,3,13,62.304626
2021,3,3,14,86.666504
2021,3,3,15,94.082
2021,3,3,16,88.04316
2021,3,3,17,81.38043
2021,3,3,18,77.32948
2021,3,3,19,76.71888
2021,3,3,20,72.36354
2021,3,3,21,66.291885
2021,3,3,22,62.62086
2021,3,3,23,60.321636
2021,3,10,0,49.822987
2021,3,10,1,51.310246
2021,3,10,2,51.1918
2021,3,10,3,48.309315
2021,3,10,4,43.980644
2021,3,10,5,38.654934
2021,3,10,6,32.81627
2021,3,10,7,27.305302
2021,3,10,8,23.414236
2021,3,10,9,22.363667
2021,3,10,10,23.625595
2021,3,10,11,26.672832
2021,3,10,12,33.49377
2021,3,10,13,49.153423
2021,3,10,14,69.914856
2021,3,10,15,80.04111
2021,3,10,16,80.625755
2021,3,10,17,76.42674
2021,3,10,18,71.47408
2021,3,10,19,64.77904
2021,3,10,20,59.253807
2021,3,10,21,54.003284
2021,3,10,22,48.738277
2021,3,10,23,46.501545
2021,3,11,0,48.617092
2021,3,11,1,49.000343
2021,3,11,2,48.739925
2021,3,11,3,47.242085
2021,3,11,4,44.60526
2021,3,11,5,41.091408
2021,3,11,6,36.95252
2021,3,11,7,32.675224
2021,3,11,8,28.742962
2021,3,11,9,25.662212
2021,3,11,10,24.908447
2021,3,11,11,27.64362
2021,3,11,12,36.022312
2021,3,11,13,51.63271
2021,3,11,14,61.826935
2021,3,11,15,65.66901
2021,3,11,16,65.53984
2021,3,11,17,63.045513
2021,3,11,18,60.59112
2021,3,11,19,59.13249
2021,3,11,20,57.390163
2021,3,11,21,53.985413
2021,3,11,22,51.642025
2021,3,11,23,51.38032
2021,3,12,0,51.22197
2021,3,12,1,53.0047
2021,3,12,2,53.1169
2021,3,12,3,51.11354
2021,3,12,4,47.73197
2021,3,12,5,43.58876
2021,3,12,6,38.817432
2021,3,12,7,33.54639
2021,3,12,8,27.124083
2021,3,12,9,25.046919
2021,3,12,10,26.761784
2021,3,12,11,30.11386
2021,3,12,12,36.025864
2021,3,12,13,47.39951
2021,3,12,14,63.258118
2021,3,12,15,69.43229
2021,3,12,16,69.28386
2021,3,12,17,66.88426
2021,3,12,18,65.310455
2021,3,12,19,63.613106
2021,3,12,20,59.225193
2021,3,12,21,52.99633
2021,3,12,22,49.60432
2021,3,12,23,48.73375
2021,3,14,0,49.7073
2021,3,14,1,52.686306
2021,3,14,2,55.126972
2021,3,14,3,54.196213
2021,3,14,4,51.105606
2021,3,14,5,46.458057
2021,3,14,6,40.897396
2021,3,14,7,34.790977
2021,3,14,8,25.925186
2021,3,14,9,27.126034
2021,3,14,10,29.363525
2021,3,14,11,35.161083
2021,3,14,12,46.806232
2021,3,14,13,65.311066
2021,3,14,14,77.0992
2021,3,14,15,72.16391
2021,3,14,16,65.18787
2021,3,14,17,64.72562
2021,3,14,18,69.145935
2021,3,14,19,70.76286
2021,3,14,20,69.01567
2021,3,14,21,66.29569
2021,3,14,22,64.440414
2021,3,14,23,63.448902
2021,3,15,0,70.89873
2021,3,15,1,75.2214
2021,3,15,2,71.03265
2021,3,15,3,64.55019
2021,3,15,4,58.30644
2021,3,15,5,50.207645
2021,3,15,6,44.830402
2021,3,15,7,39.630962
2021,3,15,8,27.818142
2021,3,15,9,25.809576
2021,3,15,10,27.311907
2021,3,15,11,29.183014
2021,3,15,12,33.352665
2021,3,15,13,43.72312
2021,3,15,14,62.59428
2021,3,15,15,56.263603
2021,3,15,16,53.511707
2021,3,15,17,61.847935
2021,3,15,18,66.406204
2021,3,15,19,68.4019
2021,3,15,20,69.00452
2021,3,15,21,65.03004
2021,3,15,22,60.851116
2021,3,15,23,58.611214
2021,3,18,0,55.539085
2021,3,18,1,54.555668
2021,3,18,2,53.09177
2021,3,18,3,51.158287
2021,3,18,4,47.896336
2021,3,18,5,43.23766
2021,3,18,6,37.81096
2021,3,18,7,32.407166
2021,3,18,8,29.882458
2021,3,18,9,29.349115
2021,3,18,10,30.533932
2021,3,18,11,34.04074
2021,3,18,12,41.30879
2021,3,18,13,53.946133
2021,3,18,14,78.86174
2021,3,18,15,85.98417
2021,3,18,16,84.248215
2021,3,18,17,81.18447
2021,3,18,18,79.02649
2021,3,18,19,77.4479
2021,3,18,20,71.98724
2021,3,18,21,64.60762
2021,3,18,22,59.76132
2021,3,18,23,57.243343
2021,3,19,0,56.328335
2021,3,19,1,56.329243
2021,3,19,2,60.41099
2021,3,19,3,58.371456
2021,3,19,4,50.98124
2021,3,19,5,42.726376
2021,3,19,6,33.111687
2021,3,19,7,29.009674
2021,3,19,8,28.47237
2021,3,19,9,28.265596
2021,3,19,10,29.120811
2021,3,19,11,31.856512
2021,3,19,12,40.37131
2021,3,19,13,56.921345
2021,3,19,14,82.584335
2021,3,19,15,90.44498
2021,3,19,16,81.62689
2021,3,19,17,78.496796
2021,3,19,18,78.14409
2021,3,19,19,76.120316
2021,3,19,20,70.40924
2021,3,19,21,64.83426
2021,3,19,22,61.00453
2021,3,19,23,59.020008
2021,3,20,0,57.364204
2021,3,20,1,58.24885
2021,3,20,2,62.46902
2021,3,20,3,61.371788
2021,3,20,4,56.137234
2021,3,20,5,47.199837
2021,3,20,6,39.441772
2021,3,20,7,29.447098
2021,3,20,8,28.762926
2021,3,20,9,28.720694
2021,3,20,10,29.529957
2021,3,20,11,32.10835
2021,3,20,12,40.014034
2021,3,20,13,55.120518
2021,3,20,14,79.425674
2021,3,20,15,90.32312
2021,3,20,16,80.7287
2021,3,20,17,76.87656
2021,3,20,18,76.693825
2021,3,20,19,74.9538
2021,3,20,20,70.55805
2021,3,20,21,65.72316
2021,3,20,22,61.877605
2021,3,20,23,59.63387
2021,3,21,0,57.212795
2021,3,21,1,58.12202
2021,3,21,2,62.78834
2021,3,21,3,60.730667
2021,3,21,4,53.45516
2021,3,21,5,44.469406
2021,3,21,6,35.090492
2021,3,21,7,29.868975
2021,3,21,8,29.05766
2021,3,21,9,29.00782
2021,3,21,10,29.800047
2021,3,21,11,32.25832
2021,3,21,12,39.495014
2021,3,21,13,51.964336
2021,3,21,14,70.45144
2021,3,21,15,80.989006
2021,3,21,16,74.05336
2021,3,21,17,70.4519
2021,3,21,18,69.841034
2021,3,21,19,67.70578
2021,3,21,20,64.11843
2021,3,21,21,60.447105
2021,3,21,22,57.755894
2021,3,21,23,56.15742
2021,4,13,0,63.08623
2021,4,13,1,68.82966
2021,4,13,2,71.65279
2021,4,13,3,65.968575
2021,4,13,4,55.53565
2021,4,13,5,47.47107
2021,4,13,6,37.168438
2021,4,13,7,31.468607
2021,4,13,8,30.178892
2021,4,13,9,29.736227
2021,4,13,10,30.543842
2021,4,13,11,34.297146
2021,4,13,12,42.244305
2021,4,13,13,54.551373
2021,4,13,14,68.98357
2021,4,13,15,75.71036
2021,4,13,16,80.30069
2021,4,13,17,75.24869
2021,4,13,18,64.65727
2021,4,13,19,60.835632
2021,4,13,20,58.82635
2021,4,13,21,58.33593
2021,4,13,22,59.802742
2021,4,13,23,61.471943
2021,4,20,0,51.41965
2021,4,20,1,50.833897
2021,4,20,2,49.513634
2021,4,20,3,48.176388
2021,4,20,4,46.4268
2021,4,20,5,42.656857
2021,4,20,6,38.154346
2021,4,20,7,33.806767
2021,4,20,8,30.858692
2021,4,20,9,29.990204
2021,4,20,10,31.490902
2021,4,20,11,36.533447
2021,4,20,12,45.94799
2021,4,20,13,58.340897
2021,4,20,14,70.895226
2021,4,20,15,74.65628
2021,4,20,16,71.126595
2021,4,20,17,64.99399
2021,4,20,18,60.243935
2021,4,20,19,57.178814
2021,4,20,20,52.390766
2021,4,20,21,48.98527
2021,4,20,22,50.559814
2021,4,20,23,52.63837
2021,4,21,0,50.682877
2021,4,21,1,50.39699
2021,4,21,2,48.880886
2021,4,21,3,46.433834
2021,4,21,4,43.498985
2021,4,21,5,40.212475
2021,4,21,6,36.623672
2021,4,21,7,32.886997
2021,4,21,8,30.089218
2021,4,21,9,28.656557
2021,4,21,10,27.497503
2021,4,21,11,28.623108
2021,4,21,12,35.5699
2021,4,21,13,48.24846
2021,4,21,14,62.41394
2021,4,21,15,67.58773
2021,4,21,16,62.83846
2021,4,21,17,55.947914
2021,4,21,18,52.90861
2021,4,21,19,52.13669
2021,4,21,20,49.043793
2021,4,21,21,45.645107
2021,4,21,22,45.675873
2021,4,21,23,47.328083
2021,4,24,0,40.710728
2021,4,24,1,40.26914
2021,4,24,2,37.473244
2021,4,24,3,34.11157
2021,4,24,4,30.536287
2021,4,24,5,27.377476
2021,4,24,6,24.886564
2021,4,24,7,23.104477
2021,4,24,8,21.991064
2021,4,24,9,20.986988
2021,4,24,10,20.92282
2021,4,24,11,22.949638
2021,4,24,12,26.853775
2021,4,24,13,33.32391
2021,4,24,14,41.436985
2021,4,24,15,46.035748
2021,4,24,16,45.2293
2021,4,24,17,41.922062
2021,4,24,18,38.806057
2021,4,24,19,36.47682
2021,4,24,20,33.8747
2021,4,24,21,31.170063
2021,4,24,22,29.71742
2021,4,24,23,31.514524
2021,4,30,0,40.3494
2021,4,30,1,41.087543
2021,4,30,2,41.211506
2021,4,30,3,40.012707
2021,4,30,4,37.824818
2021,4,30,5,34.970566
2021,4,30,6,31.589245
2021,4,30,7,28.136063
2021,4,30,8,25.52286
2021,4,30,9,23.693
2021,4,30,10,23.152666
2021,4,30,11,24.47163
2021,4,30,12,28.201023
2021,4,30,13,36.89153
2021,4,30,14,47.474834
2021,4,30,15,54.452087
2021,4,30,16,55.150917
2021,4,30,17,48.454937
2021,4,30,18,44.424656
2021,4,30,19,42.947628
2021,4,30,20,41.40381
2021,4,30,21,41.23734
2021,4,30,22,42.887547
2021,4,30,23,44.925465
2021,5,9,0,40.34396
2021,5,9,1,40.065575
2021,5,9,2,37.54842
2021,5,9,3,34.44374
